time_ms	cdf_baseline	cdf_jesspro
2205.000000	0.961195	0.963473
2206.000000	0.961195	0.963511
2209.000000	0.961232	0.963511
2211.000000	0.961232	0.963548
2213.000000	0.961232	0.963623
2214.000000	0.961232	0.963660
2215.000000	0.961232	0.963697
2216.000000	0.961232	0.963735
2217.000000	0.961232	0.963772
2218.000000	0.961270	0.963772
2219.000000	0.961270	0.963810
2221.000000	0.961270	0.963847
2222.000000	0.961307	0.963884
2223.000000	0.961307	0.963922
2226.000000	0.961345	0.963922
2228.000000	0.961345	0.963959
2229.000000	0.961419	0.963996
2230.000000	0.961419	0.964034
2233.000000	0.961419	0.964071
2237.000000	0.961419	0.964108
2239.000000	0.961419	0.964146
2240.000000	0.961457	0.964146
2243.000000	0.961457	0.964220
2244.000000	0.961457	0.964258
2247.000000	0.961457	0.964295
2248.000000	0.961494	0.964332
2249.000000	0.961494	0.964370
2250.000000	0.961531	0.964370
2252.000000	0.961531	0.964407
2253.000000	0.961569	0.964407
2255.000000	0.961606	0.964407
2256.000000	0.961643	0.964407
2257.000000	0.961681	0.964444
2258.000000	0.961718	0.964444
2262.000000	0.961718	0.964482
2267.000000	0.961718	0.964594
2271.000000	0.961755	0.964594
2272.000000	0.961793	0.964669
2274.000000	0.961793	0.964706
2277.000000	0.961793	0.964818
2279.000000	0.961830	0.964818
2281.000000	0.961830	0.964855
2283.000000	0.961867	0.964855
2284.000000	0.961867	0.964893
2286.000000	0.961905	0.964893
2287.000000	0.961905	0.964930
2289.000000	0.961942	0.964967
2290.000000	0.961942	0.965005
2292.000000	0.961979	0.965117
2293.000000	0.961979	0.965191
2294.000000	0.961979	0.965229
2295.000000	0.962017	0.965229
2296.000000	0.962017	0.965303
2297.000000	0.962092	0.965378
2298.000000	0.962166	0.965378
2300.000000	0.962166	0.965415
2301.000000	0.962204	0.965415
2304.000000	0.962241	0.965453
2305.000000	0.962278	0.965453
2309.000000	0.962278	0.965490
2310.000000	0.962353	0.965490
2312.000000	0.962390	0.965490
2313.000000	0.962428	0.965490
2316.000000	0.962465	0.965490
2317.000000	0.962465	0.965565
2318.000000	0.962465	0.965602
2319.000000	0.962502	0.965602
2320.000000	0.962540	0.965677
2321.000000	0.962577	0.965677
2323.000000	0.962614	0.965677
2325.000000	0.962614	0.965714
2332.000000	0.962652	0.965714
2333.000000	0.962652	0.965752
2335.000000	0.962689	0.965752
2336.000000	0.962689	0.965789
2338.000000	0.962726	0.965864
2339.000000	0.962726	0.965901
2341.000000	0.962764	0.965901
2342.000000	0.962764	0.965938
2344.000000	0.962801	0.965938
2346.000000	0.962876	0.965938
2347.000000	0.962876	0.966088
2348.000000	0.962951	0.966088
2349.000000	0.962988	0.966125
2350.000000	0.962988	0.966162
2351.000000	0.962988	0.966200
2352.000000	0.962988	0.966237
2353.000000	0.963025	0.966237
2354.000000	0.963025	0.966275
2355.000000	0.963100	0.966312
2357.000000	0.963100	0.966349
2358.000000	0.963137	0.966349
2362.000000	0.963212	0.966349
2363.000000	0.963212	0.966387
2364.000000	0.963249	0.966387
2365.000000	0.963249	0.966424
2367.000000	0.963249	0.966461
2368.000000	0.963287	0.966499
2370.000000	0.963399	0.966499
2371.000000	0.963436	0.966536
2372.000000	0.963473	0.966536
2377.000000	0.963473	0.966573
2378.000000	0.963548	0.966611
2382.000000	0.963585	0.966611
2384.000000	0.963585	0.966648
2385.000000	0.963660	0.966685
2386.000000	0.963697	0.966685
2387.000000	0.963772	0.966723
2389.000000	0.963772	0.966760
2390.000000	0.963810	0.966835
2391.000000	0.963884	0.966835
2392.000000	0.963922	0.966872
2393.000000	0.963922	0.966909
2396.000000	0.963996	0.966947
2397.000000	0.963996	0.966984
2398.000000	0.964034	0.967021
2401.000000	0.964071	0.967021
2402.000000	0.964108	0.967059
2403.000000	0.964146	0.967059
2404.000000	0.964146	0.967096
2405.000000	0.964183	0.967096
2406.000000	0.964183	0.967134
2407.000000	0.964220	0.967134
2408.000000	0.964258	0.967246
2411.000000	0.964295	0.967283
2413.000000	0.964332	0.967283
2414.000000	0.964370	0.967283
2415.000000	0.964370	0.967432
2416.000000	0.964407	0.967432
2417.000000	0.964444	0.967432
2419.000000	0.964444	0.967507
2420.000000	0.964444	0.967544
2423.000000	0.964444	0.967582
2424.000000	0.964482	0.967656
2428.000000	0.964519	0.967656
2431.000000	0.964594	0.967656
2434.000000	0.964594	0.967731
2435.000000	0.964594	0.967768
2436.000000	0.964594	0.967806
2439.000000	0.964631	0.967806
2440.000000	0.964706	0.967880
2441.000000	0.964781	0.967880
2442.000000	0.964781	0.967918
2443.000000	0.964781	0.967955
2445.000000	0.964781	0.968030
2447.000000	0.964781	0.968067
2448.000000	0.964781	0.968105
2449.000000	0.964781	0.968142
2451.000000	0.964781	0.968179
2452.000000	0.964818	0.968254
2453.000000	0.964818	0.968291
2454.000000	0.964855	0.968291
2455.000000	0.964930	0.968329
2456.000000	0.964930	0.968366
2457.000000	0.964930	0.968403
2458.000000	0.965005	0.968403
2460.000000	0.965042	0.968403
2462.000000	0.965079	0.968403
2463.000000	0.965154	0.968441
2465.000000	0.965154	0.968478
2466.000000	0.965154	0.968515
2467.000000	0.965154	0.968553
2468.000000	0.965154	0.968627
2469.000000	0.965154	0.968702
2470.000000	0.965154	0.968739
2474.000000	0.965191	0.968739
2476.000000	0.965191	0.968777
2477.000000	0.965191	0.968814
2479.000000	0.965229	0.968814
2480.000000	0.965229	0.968852
2481.000000	0.965229	0.968889
2483.000000	0.965266	0.968926
2484.000000	0.965303	0.969001
2487.000000	0.965341	0.969038
2488.000000	0.965341	0.969076
2489.000000	0.965415	0.969076
2490.000000	0.965528	0.969113
2494.000000	0.965565	0.969113
2497.000000	0.965565	0.969150
2499.000000	0.965565	0.969188
2501.000000	0.965565	0.969225
2502.000000	0.965565	0.969262
2503.000000	0.965565	0.969300
2504.000000	0.965565	0.969337
2506.000000	0.965565	0.969374
2511.000000	0.965640	0.969374
2513.000000	0.965677	0.969374
2515.000000	0.965677	0.969449
2517.000000	0.965714	0.969486
2521.000000	0.965752	0.969524
2522.000000	0.965752	0.969599
2524.000000	0.965789	0.969599
2526.000000	0.965864	0.969599
2528.000000	0.965901	0.969599
2529.000000	0.965976	0.969599
2530.000000	0.965976	0.969636
2531.000000	0.965976	0.969673
2532.000000	0.966013	0.969673
2535.000000	0.966013	0.969711
2537.000000	0.966013	0.969748
2538.000000	0.966013	0.969785
2539.000000	0.966088	0.969785
2540.000000	0.966125	0.969823
2542.000000	0.966200	0.969823
2545.000000	0.966237	0.969823
2547.000000	0.966312	0.969823
2549.000000	0.966312	0.969860
2552.000000	0.966312	0.969897
2555.000000	0.966349	0.969935
2558.000000	0.966424	0.970084
2559.000000	0.966461	0.970084
2560.000000	0.966536	0.970121
2561.000000	0.966536	0.970159
2563.000000	0.966536	0.970271
2564.000000	0.966573	0.970308
2568.000000	0.966573	0.970345
2569.000000	0.966611	0.970345
2571.000000	0.966648	0.970345
2573.000000	0.966685	0.970345
2574.000000	0.966685	0.970383
2578.000000	0.966685	0.970420
2583.000000	0.966685	0.970495
2584.000000	0.966685	0.970532
2585.000000	0.966685	0.970570
2589.000000	0.966723	0.970570
2590.000000	0.966723	0.970607
2591.000000	0.966760	0.970644
2594.000000	0.966760	0.970682
2595.000000	0.966797	0.970682
2596.000000	0.966835	0.970794
2597.000000	0.966909	0.970794
2599.000000	0.966947	0.970794
2600.000000	0.966947	0.970868
2601.000000	0.966947	0.970980
2602.000000	0.966984	0.970980
2604.000000	0.967021	0.970980
2606.000000	0.967021	0.971018
2607.000000	0.967059	0.971018
2608.000000	0.967134	0.971018
2610.000000	0.967171	0.971018
2611.000000	0.967171	0.971055
2615.000000	0.967171	0.971092
2616.000000	0.967208	0.971130
2617.000000	0.967208	0.971167
2618.000000	0.967208	0.971204
2621.000000	0.967246	0.971242
2622.000000	0.967320	0.971242
2623.000000	0.967320	0.971317
2624.000000	0.967320	0.971354
2625.000000	0.967358	0.971354
2627.000000	0.967395	0.971466
2631.000000	0.967395	0.971503
2632.000000	0.967395	0.971615
2633.000000	0.967395	0.971653
2636.000000	0.967395	0.971690
2637.000000	0.967395	0.971727
2638.000000	0.967395	0.971765
2639.000000	0.967432	0.971765
2640.000000	0.967470	0.971765
2642.000000	0.967507	0.971765
2643.000000	0.967507	0.971802
2644.000000	0.967507	0.971839
2645.000000	0.967544	0.971877
2646.000000	0.967544	0.971914
2648.000000	0.967582	0.971951
2649.000000	0.967619	0.971989
2650.000000	0.967619	0.972063
2651.000000	0.967619	0.972101
2655.000000	0.967656	0.972101
2656.000000	0.967656	0.972176
2657.000000	0.967656	0.972213
2659.000000	0.967694	0.972250
2660.000000	0.967731	0.972250
2661.000000	0.967768	0.972250
2662.000000	0.967806	0.972250
2663.000000	0.967806	0.972288
2664.000000	0.967843	0.972288
2668.000000	0.967880	0.972288
2672.000000	0.967880	0.972325
2675.000000	0.967918	0.972362
2678.000000	0.967955	0.972362
2680.000000	0.967993	0.972362
2683.000000	0.968067	0.972400
2684.000000	0.968067	0.972437
2685.000000	0.968105	0.972474
2686.000000	0.968142	0.972474
2688.000000	0.968142	0.972512
2689.000000	0.968179	0.972512
2698.000000	0.968217	0.972549
2700.000000	0.968291	0.972549
2702.000000	0.968329	0.972549
2705.000000	0.968329	0.972586
2706.000000	0.968366	0.972586
2707.000000	0.968403	0.972586
2708.000000	0.968441	0.972698
2715.000000	0.968478	0.972736
2716.000000	0.968515	0.972773
2717.000000	0.968515	0.972810
2718.000000	0.968553	0.972810
2720.000000	0.968590	0.972810
2721.000000	0.968627	0.972810
2723.000000	0.968665	0.972810
2726.000000	0.968665	0.972848
2727.000000	0.968665	0.972885
2731.000000	0.968702	0.972885
2740.000000	0.968739	0.972923
2741.000000	0.968777	0.972923
2742.000000	0.968814	0.972923
2743.000000	0.968852	0.972960
2744.000000	0.968889	0.972960
2745.000000	0.968926	0.972960
2746.000000	0.969001	0.972960
2747.000000	0.969001	0.973035
2748.000000	0.969001	0.973109
2749.000000	0.969038	0.973147
2750.000000	0.969038	0.973184
2753.000000	0.969076	0.973184
2755.000000	0.969188	0.973184
2756.000000	0.969225	0.973184
2757.000000	0.969262	0.973221
2758.000000	0.969262	0.973259
2764.000000	0.969300	0.973259
2765.000000	0.969337	0.973296
2766.000000	0.969412	0.973296
2767.000000	0.969412	0.973333
2771.000000	0.969449	0.973333
2772.000000	0.969486	0.973333
2776.000000	0.969524	0.973333
2780.000000	0.969524	0.973371
2782.000000	0.969561	0.973371
2783.000000	0.969599	0.973371
2784.000000	0.969599	0.973408
2786.000000	0.969636	0.973445
2787.000000	0.969636	0.973483
2788.000000	0.969711	0.973483
2791.000000	0.969748	0.973483
2793.000000	0.969785	0.973483
2797.000000	0.969897	0.973483
2798.000000	0.969935	0.973483
2799.000000	0.969935	0.973520
2800.000000	0.969935	0.973557
2803.000000	0.970009	0.973557
2804.000000	0.970047	0.973595
2805.000000	0.970159	0.973595
2807.000000	0.970196	0.973595
2808.000000	0.970233	0.973595
2810.000000	0.970233	0.973632
2811.000000	0.970271	0.973632
2812.000000	0.970271	0.973669
2813.000000	0.970308	0.973669
2814.000000	0.970345	0.973669
2815.000000	0.970383	0.973707
2817.000000	0.970420	0.973744
2820.000000	0.970458	0.973782
2823.000000	0.970495	0.973782
2825.000000	0.970495	0.973819
2826.000000	0.970532	0.973819
2828.000000	0.970532	0.973856
2832.000000	0.970570	0.973856
2834.000000	0.970607	0.973856
2836.000000	0.970644	0.973856
2837.000000	0.970682	0.973856
2839.000000	0.970682	0.973894
2840.000000	0.970682	0.973931
2841.000000	0.970719	0.973931
2845.000000	0.970756	0.973931
2846.000000	0.970756	0.973968
2848.000000	0.970794	0.973968
2849.000000	0.970794	0.974043
2850.000000	0.970794	0.974080
2854.000000	0.970831	0.974080
2855.000000	0.970831	0.974118
2856.000000	0.970868	0.974118
2857.000000	0.970868	0.974155
2859.000000	0.970868	0.974192
2863.000000	0.970906	0.974192
2864.000000	0.970943	0.974192
2870.000000	0.970980	0.974192
2871.000000	0.971055	0.974192
2873.000000	0.971092	0.974192
2875.000000	0.971092	0.974230
2876.000000	0.971092	0.974267
2877.000000	0.971092	0.974304
2878.000000	0.971130	0.974304
2880.000000	0.971130	0.974342
2882.000000	0.971130	0.974379
2883.000000	0.971130	0.974416
2887.000000	0.971130	0.974454
2890.000000	0.971167	0.974491
2892.000000	0.971167	0.974528
2894.000000	0.971204	0.974528
2895.000000	0.971242	0.974528
2912.000000	0.971242	0.974566
2913.000000	0.971242	0.974603
2914.000000	0.971279	0.974603
2915.000000	0.971317	0.974603
2916.000000	0.971429	0.974603
2918.000000	0.971429	0.974641
2919.000000	0.971429	0.974678
2926.000000	0.971466	0.974715
2928.000000	0.971503	0.974715
2930.000000	0.971541	0.974790
2941.000000	0.971578	0.974790
2942.000000	0.971578	0.974827
2949.000000	0.971578	0.974865
2951.000000	0.971615	0.974865
2954.000000	0.971653	0.974865
2955.000000	0.971690	0.974865
2958.000000	0.971727	0.974939
2963.000000	0.971765	0.974939
2966.000000	0.971802	0.974939
2967.000000	0.971802	0.974977
2969.000000	0.971839	0.974977
2970.000000	0.971877	0.974977
2972.000000	0.971877	0.975014
2979.000000	0.971877	0.975051
2980.000000	0.971914	0.975051
2985.000000	0.971951	0.975089
2986.000000	0.971989	0.975126
2997.000000	0.971989	0.975163
3001.000000	0.972026	0.975163
3002.000000	0.972026	0.975201
3003.000000	0.972026	0.975238
3005.000000	0.972063	0.975238
3009.000000	0.972063	0.975275
3011.000000	0.972063	0.975313
3013.000000	0.972138	0.975313
3018.000000	0.972176	0.975313
3019.000000	0.972213	0.975313
3020.000000	0.972250	0.975313
3021.000000	0.972288	0.975350
3022.000000	0.972325	0.975350
3024.000000	0.972362	0.975350
3027.000000	0.972362	0.975387
3028.000000	0.972362	0.975425
3035.000000	0.972400	0.975425
3036.000000	0.972400	0.975462
3038.000000	0.972400	0.975500
3040.000000	0.972437	0.975500
3041.000000	0.972437	0.975537
3042.000000	0.972474	0.975537
3043.000000	0.972549	0.975574
3046.000000	0.972549	0.975612
3047.000000	0.972586	0.975612
3049.000000	0.972624	0.975612
3051.000000	0.972624	0.975649
3053.000000	0.972624	0.975686
3054.000000	0.972661	0.975686
3056.000000	0.972661	0.975724
3063.000000	0.972698	0.975761
3066.000000	0.972698	0.975798
3070.000000	0.972698	0.975836
3071.000000	0.972736	0.975836
3072.000000	0.972736	0.975873
3075.000000	0.972736	0.975910
3076.000000	0.972773	0.975910
3084.000000	0.972810	0.975910
3086.000000	0.972848	0.975948
3091.000000	0.972885	0.975948
3102.000000	0.972885	0.975985
3106.000000	0.972923	0.975985
3107.000000	0.972960	0.975985
3110.000000	0.972960	0.976022
3111.000000	0.972997	0.976022
3113.000000	0.972997	0.976060
3115.000000	0.973035	0.976060
3116.000000	0.973035	0.976097
3118.000000	0.973035	0.976134
3121.000000	0.973072	0.976134
3122.000000	0.973072	0.976172
3123.000000	0.973072	0.976209
3130.000000	0.973109	0.976209
3135.000000	0.973109	0.976246
3144.000000	0.973109	0.976284
3152.000000	0.973147	0.976284
3159.000000	0.973184	0.976284
3162.000000	0.973221	0.976284
3163.000000	0.973221	0.976321
3164.000000	0.973221	0.976359
3172.000000	0.973259	0.976359
3179.000000	0.973296	0.976359
3181.000000	0.973333	0.976396
3184.000000	0.973371	0.976396
3196.000000	0.973371	0.976433
3200.000000	0.973408	0.976433
3203.000000	0.973445	0.976471
3210.000000	0.973483	0.976471
3213.000000	0.973483	0.976508
3216.000000	0.973520	0.976508
3222.000000	0.973557	0.976545
3223.000000	0.973557	0.976583
3228.000000	0.973595	0.976583
3229.000000	0.973632	0.976583
3233.000000	0.973669	0.976583
3234.000000	0.973707	0.976583
3236.000000	0.973744	0.976657
3238.000000	0.973782	0.976657
3243.000000	0.973782	0.976695
3244.000000	0.973782	0.976732
3245.000000	0.973782	0.976769
3248.000000	0.973856	0.976769
3249.000000	0.973894	0.976769
3258.000000	0.973931	0.976769
3260.000000	0.973931	0.976844
3261.000000	0.973968	0.976844
3262.000000	0.973968	0.976881
3263.000000	0.973968	0.976919
3266.000000	0.973968	0.976956
3271.000000	0.974043	0.976956
3277.000000	0.974080	0.976956
3278.000000	0.974080	0.977031
3281.000000	0.974118	0.977031
3286.000000	0.974155	0.977031
3291.000000	0.974155	0.977068
3294.000000	0.974155	0.977106
3295.000000	0.974155	0.977143
3297.000000	0.974192	0.977143
3299.000000	0.974230	0.977143
3301.000000	0.974267	0.977143
3308.000000	0.974267	0.977180
3310.000000	0.974267	0.977218
3312.000000	0.974267	0.977255
3314.000000	0.974304	0.977255
3316.000000	0.974342	0.977255
3322.000000	0.974379	0.977255
3327.000000	0.974416	0.977255
3331.000000	0.974454	0.977292
3335.000000	0.974491	0.977292
3347.000000	0.974528	0.977292
3359.000000	0.974528	0.977330
3361.000000	0.974528	0.977404
3368.000000	0.974566	0.977404
3369.000000	0.974603	0.977404
3371.000000	0.974603	0.977442
3372.000000	0.974641	0.977442
3375.000000	0.974678	0.977442
3377.000000	0.974715	0.977442
3378.000000	0.974753	0.977442
3380.000000	0.974790	0.977442
3388.000000	0.974790	0.977479
3391.000000	0.974827	0.977479
3393.000000	0.974865	0.977479
3400.000000	0.974865	0.977516
3402.000000	0.974902	0.977516
3403.000000	0.974939	0.977516
3407.000000	0.974977	0.977516
3410.000000	0.975014	0.977516
3416.000000	0.975051	0.977516
3418.000000	0.975089	0.977554
3424.000000	0.975089	0.977591
3425.000000	0.975089	0.977628
3432.000000	0.975089	0.977666
3434.000000	0.975126	0.977666
3439.000000	0.975126	0.977703
3440.000000	0.975163	0.977740
3442.000000	0.975163	0.977778
3444.000000	0.975163	0.977815
3448.000000	0.975201	0.977815
3453.000000	0.975238	0.977815
3455.000000	0.975275	0.977815
3458.000000	0.975313	0.977815
3462.000000	0.975350	0.977815
3463.000000	0.975350	0.977852
3464.000000	0.975425	0.977852
3471.000000	0.975425	0.977890
3472.000000	0.975425	0.977927
3483.000000	0.975462	0.977927
3492.000000	0.975462	0.977965
3498.000000	0.975462	0.978002
3507.000000	0.975462	0.978039
3516.000000	0.975462	0.978077
3519.000000	0.975500	0.978114
3522.000000	0.975500	0.978189
3524.000000	0.975537	0.978189
3529.000000	0.975612	0.978189
3531.000000	0.975649	0.978226
3535.000000	0.975686	0.978263
3549.000000	0.975724	0.978263
3550.000000	0.975761	0.978263
3552.000000	0.975798	0.978263
3557.000000	0.975798	0.978338
3558.000000	0.975836	0.978338
3564.000000	0.975910	0.978338
3566.000000	0.975948	0.978338
3583.000000	0.975948	0.978375
3584.000000	0.976022	0.978375
3589.000000	0.976022	0.978413
3593.000000	0.976022	0.978450
3595.000000	0.976060	0.978450
3601.000000	0.976060	0.978487
3603.000000	0.976097	0.978487
3608.000000	0.976134	0.978525
3609.000000	0.976134	0.978562
3610.000000	0.976172	0.978562
3611.000000	0.976172	0.978599
3614.000000	0.976172	0.978637
3618.000000	0.976209	0.978637
3620.000000	0.976246	0.978637
3625.000000	0.976284	0.978637
3630.000000	0.976396	0.978637
3631.000000	0.976396	0.978674
3634.000000	0.976433	0.978674
3643.000000	0.976471	0.978674
3649.000000	0.976508	0.978711
3652.000000	0.976545	0.978711
3657.000000	0.976545	0.978749
3662.000000	0.976583	0.978749
3663.000000	0.976583	0.978786
3664.000000	0.976620	0.978824
3665.000000	0.976620	0.978861
3666.000000	0.976657	0.978861
3669.000000	0.976695	0.978861
3673.000000	0.976732	0.978861
3674.000000	0.976769	0.978861
3676.000000	0.976807	0.978861
3683.000000	0.976844	0.978898
3694.000000	0.976844	0.978936
3702.000000	0.976881	0.978936
3704.000000	0.976919	0.978936
3709.000000	0.976919	0.979010
3714.000000	0.976956	0.979048
3720.000000	0.976956	0.979085
3723.000000	0.976993	0.979085
3724.000000	0.977031	0.979085
3726.000000	0.977068	0.979085
3728.000000	0.977106	0.979085
3729.000000	0.977180	0.979085
3730.000000	0.977180	0.979122
3733.000000	0.977180	0.979160
3734.000000	0.977218	0.979160
3738.000000	0.977218	0.979197
3746.000000	0.977255	0.979197
3751.000000	0.977255	0.979234
3753.000000	0.977292	0.979234
3758.000000	0.977330	0.979272
3761.000000	0.977330	0.979309
3762.000000	0.977367	0.979309
3765.000000	0.977404	0.979309
3767.000000	0.977442	0.979309
3770.000000	0.977442	0.979346
3771.000000	0.977479	0.979346
3773.000000	0.977479	0.979384
3774.000000	0.977479	0.979421
3778.000000	0.977479	0.979458
3779.000000	0.977516	0.979496
3783.000000	0.977591	0.979496
3784.000000	0.977591	0.979533
3785.000000	0.977628	0.979570
3786.000000	0.977666	0.979570
3799.000000	0.977666	0.979608
3801.000000	0.977666	0.979645
3803.000000	0.977666	0.979720
3807.000000	0.977666	0.979757
3814.000000	0.977703	0.979757
3815.000000	0.977778	0.979757
3817.000000	0.977778	0.979795
3828.000000	0.977815	0.979795
3829.000000	0.977815	0.979832
3848.000000	0.977815	0.979869
3856.000000	0.977815	0.979907
3860.000000	0.977815	0.979944
3862.000000	0.977815	0.979981
3867.000000	0.977815	0.980019
3868.000000	0.977852	0.980019
3869.000000	0.977890	0.980019
3872.000000	0.977890	0.980056
3873.000000	0.977927	0.980056
3876.000000	0.977927	0.980093
3877.000000	0.977927	0.980131
3878.000000	0.977965	0.980131
3892.000000	0.977965	0.980168
3894.000000	0.977965	0.980205
3898.000000	0.978002	0.980205
3900.000000	0.978039	0.980205
3904.000000	0.978039	0.980243
3906.000000	0.978077	0.980243
3907.000000	0.978077	0.980280
3915.000000	0.978114	0.980280
3919.000000	0.978114	0.980355
3922.000000	0.978114	0.980392
3925.000000	0.978114	0.980430
3928.000000	0.978151	0.980430
3931.000000	0.978189	0.980467
3934.000000	0.978189	0.980504
3935.000000	0.978226	0.980504
3941.000000	0.978226	0.980542
3946.000000	0.978226	0.980579
3947.000000	0.978226	0.980616
3949.000000	0.978263	0.980616
3957.000000	0.978263	0.980654
3962.000000	0.978263	0.980691
3968.000000	0.978301	0.980691
3971.000000	0.978338	0.980691
3975.000000	0.978338	0.980728
3979.000000	0.978375	0.980728
3981.000000	0.978375	0.980766
3982.000000	0.978375	0.980803
3988.000000	0.978375	0.980840
3991.000000	0.978375	0.980878
3992.000000	0.978375	0.980915
3999.000000	0.978413	0.980915
4000.000000	0.978450	0.980915
4005.000000	0.978525	0.980915
4007.000000	0.978562	0.980915
4009.000000	0.978599	0.980915
4015.000000	0.978599	0.980952
4016.000000	0.978599	0.980990
4019.000000	0.978637	0.980990
4020.000000	0.978674	0.980990
4024.000000	0.978711	0.980990
4026.000000	0.978749	0.980990
4027.000000	0.978749	0.981027
4029.000000	0.978749	0.981064
4032.000000	0.978749	0.981102
4034.000000	0.978749	0.981176
4035.000000	0.978786	0.981251
4037.000000	0.978824	0.981251
4038.000000	0.978824	0.981289
4039.000000	0.978861	0.981326
4041.000000	0.978861	0.981363
4047.000000	0.978936	0.981363
4048.000000	0.978973	0.981363
4055.000000	0.979010	0.981475
4056.000000	0.979048	0.981475
4064.000000	0.979085	0.981475
4067.000000	0.979085	0.981513
4068.000000	0.979085	0.981587
4070.000000	0.979122	0.981587
4073.000000	0.979160	0.981587
4077.000000	0.979197	0.981587
4078.000000	0.979197	0.981662
4080.000000	0.979234	0.981662
4081.000000	0.979234	0.981699
4083.000000	0.979234	0.981737
4088.000000	0.979272	0.981737
4090.000000	0.979309	0.981737
4092.000000	0.979346	0.981737
4098.000000	0.979384	0.981737
4104.000000	0.979421	0.981737
4110.000000	0.979421	0.981774
4114.000000	0.979458	0.981774
4115.000000	0.979496	0.981774
4116.000000	0.979496	0.981811
4119.000000	0.979533	0.981811
4126.000000	0.979570	0.981811
4130.000000	0.979570	0.981849
4132.000000	0.979570	0.981886
4133.000000	0.979608	0.981886
4140.000000	0.979645	0.981886
4141.000000	0.979683	0.981886
4147.000000	0.979720	0.981886
4150.000000	0.979757	0.981886
4151.000000	0.979795	0.981923
4158.000000	0.979832	0.981923
4161.000000	0.979832	0.981961
4163.000000	0.979869	0.981961
4167.000000	0.979869	0.981998
4169.000000	0.979907	0.981998
4172.000000	0.979944	0.981998
4176.000000	0.979944	0.982035
4177.000000	0.979944	0.982073
4182.000000	0.979981	0.982110
4183.000000	0.980019	0.982110
4187.000000	0.980019	0.982148
4190.000000	0.980019	0.982185
4193.000000	0.980056	0.982185
4198.000000	0.980056	0.982222
4205.000000	0.980093	0.982222
4215.000000	0.980131	0.982260
4221.000000	0.980168	0.982297
4224.000000	0.980168	0.982334
4229.000000	0.980205	0.982334
4230.000000	0.980205	0.982372
4232.000000	0.980243	0.982372
4237.000000	0.980243	0.982446
4238.000000	0.980280	0.982484
4240.000000	0.980317	0.982484
4243.000000	0.980355	0.982484
4253.000000	0.980355	0.982521
4262.000000	0.980355	0.982558
4263.000000	0.980392	0.982558
4265.000000	0.980392	0.982596
4266.000000	0.980392	0.982633
4271.000000	0.980392	0.982670
4273.000000	0.980430	0.982670
4275.000000	0.980430	0.982708
4277.000000	0.980430	0.982745
4284.000000	0.980467	0.982745
4290.000000	0.980504	0.982745
4295.000000	0.980504	0.982782
4302.000000	0.980504	0.982820
4305.000000	0.980504	0.982857
4315.000000	0.980504	0.982894
4324.000000	0.980504	0.982932
4325.000000	0.980504	0.982969
4329.000000	0.980504	0.983007
4330.000000	0.980542	0.983007
4333.000000	0.980542	0.983044
4341.000000	0.980542	0.983081
4342.000000	0.980579	0.983081
4344.000000	0.980616	0.983081
4349.000000	0.980654	0.983081
4351.000000	0.980654	0.983119
4357.000000	0.980691	0.983119
4360.000000	0.980691	0.983156
4362.000000	0.980691	0.983193
4367.000000	0.980728	0.983193
4368.000000	0.980728	0.983231
4372.000000	0.980728	0.983268
4374.000000	0.980728	0.983305
4381.000000	0.980728	0.983343
4388.000000	0.980766	0.983343
4394.000000	0.980803	0.983380
4398.000000	0.980803	0.983417
4402.000000	0.980840	0.983417
4404.000000	0.980878	0.983417
4405.000000	0.980878	0.983455
4408.000000	0.980952	0.983455
4409.000000	0.980952	0.983492
4416.000000	0.980952	0.983529
4419.000000	0.980990	0.983529
4426.000000	0.980990	0.983567
4428.000000	0.981027	0.983567
4435.000000	0.981027	0.983641
4436.000000	0.981102	0.983641
4438.000000	0.981139	0.983641
4442.000000	0.981214	0.983641
4444.000000	0.981214	0.983679
4447.000000	0.981214	0.983716
4448.000000	0.981251	0.983716
4449.000000	0.981289	0.983716
4450.000000	0.981326	0.983716
4451.000000	0.981363	0.983716
4455.000000	0.981438	0.983716
4457.000000	0.981438	0.983754
4461.000000	0.981438	0.983791
4466.000000	0.981475	0.983791
4467.000000	0.981475	0.983828
4468.000000	0.981513	0.983828
4470.000000	0.981550	0.983828
4476.000000	0.981587	0.983828
4477.000000	0.981587	0.983866
4480.000000	0.981587	0.983903
4483.000000	0.981587	0.983940
4484.000000	0.981587	0.983978
4486.000000	0.981625	0.983978
4489.000000	0.981662	0.983978
4491.000000	0.981662	0.984015
4492.000000	0.981662	0.984052
4494.000000	0.981662	0.984127
4497.000000	0.981699	0.984127
4501.000000	0.981699	0.984164
4503.000000	0.981737	0.984164
4506.000000	0.981774	0.984164
4510.000000	0.981774	0.984202
4519.000000	0.981774	0.984239
4520.000000	0.981774	0.984276
4521.000000	0.981811	0.984276
4528.000000	0.981811	0.984314
4530.000000	0.981849	0.984314
4539.000000	0.981849	0.984351
4541.000000	0.981849	0.984388
4542.000000	0.981849	0.984426
4543.000000	0.981849	0.984463
4544.000000	0.981849	0.984500
4549.000000	0.981849	0.984538
4550.000000	0.981886	0.984538
4553.000000	0.981923	0.984613
4554.000000	0.981923	0.984650
4560.000000	0.981961	0.984650
4561.000000	0.981961	0.984725
4562.000000	0.981961	0.984762
4565.000000	0.981961	0.984799
